Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,City,Payment Method,Customer Ratings,Mobile Model
3424,12,6,2024,Wednesday,Vivo,2,27043.63,Bangalore,UPI,5,Vivo S1
3425,12,6,2024,Wednesday,Apple,7,62832.9,Vadodara,Cash,5,iPhone 11
3426,12,6,2024,Wednesday,Samsung,2,29635.02,Ludhiana,Cash,4,Galaxy Note 20
3427,13,6,2024,Thursday,Xiaomi,2,27384.26,Patna,UPI,2,Mi 11
3428,13,6,2024,Thursday,Apple,4,26170.64,Gorakhpur,Debit Card,2,iPhone 11
3429,13,6,2024,Thursday,Apple,9,18691.17,Gorakhpur,Cash,5,iPhone 12
3430,13,6,2024,Thursday,Samsung,8,44891.83,Bangalore,UPI,2,Galaxy Note 20
3431,14,6,2024,Friday,Apple,2,20092.82,Ludhiana,Cash,2,iPhone 12
3432,14,6,2024,Friday,Apple,8,35477.87,Jodhpur,Cash,4,iPhone SE
3433,14,6,2024,Friday,Apple,4,37658.32,Mumbai,UPI,5,iPhone 11
3434,14,6,2024,Friday,Xiaomi,2,11229.52,Lucknow,Debit Card,3,Redmi 9
3435,15,6,2024,Saturday,Samsung,7,11008.44,Jodhpur,Credit Card,5,Galaxy S21
3436,15,6,2024,Saturday,Apple,6,41212.76,Kanpur,UPI,5,iPhone 11
3437,15,6,2024,Saturday,Apple,5,51762.08,Mumbai,Credit Card,3,iPhone 11
3438,15,6,2024,Saturday,Xiaomi,1,66528.55,Vadodara,UPI,5,Redmi Note 10
3439,16,6,2024,Sunday,Samsung,2,20747.16,Delhi,UPI,5,Galaxy A51
3440,16,6,2024,Sunday,Vivo,8,16195.53,Bhopal,Credit Card,4,Vivo V20
3441,16,6,2024,Sunday,Xiaomi,1,13125.27,Chennai,Credit Card,4,Redmi 9
3442,16,6,2024,Sunday,Samsung,3,36162.49,Bangalore,Debit Card,4,Galaxy A51
3443,17,6,2024,Monday,Apple,2,47388.84,Kanpur,UPI,5,iPhone SE
3444,17,6,2024,Monday,Samsung,5,60433.2,Chennai,UPI,5,Galaxy Note 20
3445,17,6,2024,Monday,Samsung,4,50958.69,Gorakhpur,UPI,2,Galaxy S21
3446,17,6,2024,Monday,Samsung,7,22501.65,Madurai,Debit Card,2,Galaxy Note 20
3447,18,6,2024,Tuesday,Vivo,5,37706.22,Madurai,Credit Card,4,Vivo V20
3448,18,6,2024,Tuesday,Samsung,8,64620.78,Mumbai,UPI,5,Galaxy A51
3449,18,6,2024,Tuesday,Vivo,4,29604.46,Gorakhpur,Credit Card,2,Vivo Y51
3450,19,6,2024,Wednesday,Apple,6,39923.82,Delhi,Debit Card,5,iPhone 11
3451,19,6,2024,Wednesday,Vivo,4,67513.92,Delhi,Cash,5,Vivo Y51
3452,19,6,2024,Wednesday,Apple,2,54082.48,Delhi,Credit Card,4,iPhone SE
3453,19,6,2024,Wednesday,Apple,1,54864.42,Ludhiana,Debit Card,3,iPhone 12
3454,20,6,2024,Thursday,Vivo,1,25140.04,Bhopal,Cash,4,Vivo S1
3455,20,6,2024,Thursday,Xiaomi,8,34881.89,Bangalore,UPI,3,Mi 11
3456,20,6,2024,Thursday,OnePlus,4,14940.53,Delhi,UPI,2,OnePlus 8T
3457,20,6,2024,Thursday,Samsung,5,46391.55,Mumbai,Credit Card,3,Galaxy A51
3458,21,6,2024,Friday,OnePlus,8,16223.81,Ranchi,Cash,5,OnePlus 8T
3459,21,6,2024,Friday,Samsung,7,60154.57,Ranchi,Debit Card,3,Galaxy Note 20
3460,21,6,2024,Friday,Samsung,8,58873.23,Delhi,UPI,2,Galaxy S21
3461,21,6,2024,Friday,Apple,8,42016.31,Ranchi,UPI,2,iPhone 12
3462,22,6,2024,Saturday,Samsung,6,18469.96,Mumbai,Cash,4,Galaxy S21
3463,22,6,2024,Saturday,Samsung,2,11534.74,Bangalore,Debit Card,2,Galaxy S21
3464,22,6,2024,Saturday,Vivo,6,57802.52,Delhi,UPI,5,Vivo V20
3465,22,6,2024,Saturday,OnePlus,1,46008.43,Lucknow,UPI,3,OnePlus 9
3466,23,6,2024,Sunday,Vivo,1,52655.78,Mumbai,Credit Card,5,Vivo Y51
3467,23,6,2024,Sunday,Samsung,3,28228.43,Mumbai,Debit Card,2,Galaxy Note 20
3468,23,6,2024,Sunday,Apple,3,40568.96,Lucknow,UPI,3,iPhone 12
3469,23,6,2024,Sunday,Vivo,5,54830.45,Delhi,Cash,4,Vivo S1
3470,24,6,2024,Monday,Vivo,1,37753.8,Coimbatore,UPI,5,Vivo V20
3471,24,6,2024,Monday,Xiaomi,6,46083.05,Vadodara,Debit Card,4,Mi 11
3472,24,6,2024,Monday,Samsung,7,57383.7,Mumbai,Credit Card,5,Galaxy A51
3473,24,6,2024,Monday,Apple,3,22913.24,Kanpur,UPI,4,iPhone SE
3474,25,6,2024,Tuesday,Vivo,4,13955.73,Kanpur,Cash,3,Vivo S1
3475,25,6,2024,Tuesday,Vivo,3,41909.41,Coimbatore,UPI,5,Vivo Y51
3476,25,6,2024,Tuesday,Apple,1,13727.55,Coimbatore,Cash,4,iPhone SE
3477,25,6,2024,Tuesday,Samsung,8,55993.44,Mumbai,Debit Card,4,Galaxy Note 20
3478,26,6,2024,Wednesday,Xiaomi,2,53152.69,Delhi,Credit Card,5,Mi 11
3479,26,6,2024,Wednesday,Vivo,1,62902.76,Indore,Debit Card,3,Vivo V20
3480,26,6,2024,Wednesday,Xiaomi,8,48373.73,Delhi,UPI,4,Mi 11
3481,26,6,2024,Wednesday,OnePlus,7,14031.85,Delhi,UPI,3,OnePlus Nord
3482,27,6,2024,Thursday,Samsung,7,25189.13,Gorakhpur,Credit Card,2,Galaxy Note 20
3483,27,6,2024,Thursday,OnePlus,4,58475.91,Mumbai,Cash,5,OnePlus 8T
3484,27,6,2024,Thursday,OnePlus,9,20027.95,Rajkot,Debit Card,5,OnePlus 9
3485,27,6,2024,Thursday,OnePlus,6,51908.83,Mumbai,Cash,5,OnePlus 9
3486,28,6,2024,Friday,Samsung,2,56815.56,Kolkata,UPI,3,Galaxy Note 20
3487,28,6,2024,Friday,Samsung,1,29806.71,Patna,Cash,4,Galaxy Note 20
3488,28,6,2024,Friday,Apple,1,29337.85,Hyderabad,Debit Card,4,iPhone 11
3489,28,6,2024,Friday,Xiaomi,9,43468.16,Rajkot,Cash,3,Redmi Note 10
3490,29,6,2024,Saturday,Xiaomi,4,61677.18,Mumbai,UPI,3,Redmi Note 10
3491,29,6,2024,Saturday,Apple,5,23434.37,Mumbai,Debit Card,2,iPhone SE
3492,29,6,2024,Saturday,Apple,3,66475.49,Delhi,Cash,5,iPhone SE
3493,29,6,2024,Saturday,OnePlus,4,45947.12,Ranchi,Cash,5,OnePlus Nord
3494,30,6,2024,Sunday,Apple,8,69527.59,Mumbai,Debit Card,5,iPhone SE
3495,30,6,2024,Sunday,Vivo,4,15376.82,Patna,UPI,4,Vivo V20
3496,30,6,2024,Sunday,Xiaomi,9,17593.73,Delhi,Debit Card,5,Redmi Note 10
3497,1,7,2024,Monday,Apple,9,59598.51,Gorakhpur,UPI,4,iPhone 11
3498,1,7,2024,Monday,Vivo,6,61885.35,Delhi,Cash,4,Vivo S1
3499,1,7,2024,Monday,Vivo,2,36727.52,Hyderabad,Debit Card,2,Vivo Y51
3500,2,7,2024,Tuesday,Vivo,7,52844.27,Ludhiana,UPI,3,Vivo Y51
3501,2,7,2024,Tuesday,Vivo,9,62053.44,Delhi,Debit Card,3,Vivo V20
3502,2,7,2024,Tuesday,OnePlus,6,12587.67,Delhi,Cash,3,OnePlus 8T
3503,2,7,2024,Tuesday,Vivo,3,44437.03,Hyderabad,Debit Card,5,Vivo Y51
3504,3,7,2024,Wednesday,OnePlus,7,61208.84,Mumbai,Cash,3,OnePlus 9
3505,3,7,2024,Wednesday,OnePlus,5,33889.3,Bangalore,Cash,5,OnePlus 9
3506,3,7,2024,Wednesday,Vivo,1,28143.02,Delhi,Cash,5,Vivo V20
3507,3,7,2024,Wednesday,Xiaomi,3,57742.4,Coimbatore,UPI,5,Redmi Note 10
3508,4,7,2024,Thursday,Vivo,5,30147.2,Rajkot,UPI,4,Vivo S1
3509,4,7,2024,Thursday,Vivo,7,10190.46,Indore,Credit Card,2,Vivo S1
3510,4,7,2024,Thursday,Vivo,3,67574.36,Ludhiana,UPI,2,Vivo S1
3511,5,7,2024,Friday,Xiaomi,6,45527.39,Chennai,Credit Card,4,Mi 11
3512,5,7,2024,Friday,Samsung,5,59171.08,Rajkot,Debit Card,5,Galaxy A51
3513,5,7,2024,Friday,Samsung,1,59518.09,Kanpur,Cash,2,Galaxy S21
3514,5,7,2024,Friday,OnePlus,6,13984.63,Indore,UPI,4,OnePlus Nord
3515,6,7,2024,Saturday,OnePlus,8,20251.61,Hyderabad,Cash,2,OnePlus 9
3516,6,7,2024,Saturday,Xiaomi,1,28667.24,Bhopal,Credit Card,5,Redmi 9
3517,6,7,2024,Saturday,Apple,2,29241.96,Delhi,UPI,2,iPhone SE
3518,7,7,2024,Sunday,Samsung,4,49527.17,Delhi,UPI,5,Galaxy S21
3519,7,7,2024,Sunday,OnePlus,2,47387.98,Delhi,UPI,5,OnePlus 9
3520,7,7,2024,Sunday,Samsung,9,39675.39,Ranchi,UPI,2,Galaxy Note 20
3521,8,7,2024,Monday,Xiaomi,8,22675.82,Kolkata,Cash,2,Mi 11
3522,8,7,2024,Monday,Xiaomi,8,32919.01,Hyderabad,UPI,5,Mi 11
3523,8,7,2024,Monday,Apple,4,42615.64,Madurai,Credit Card,2,iPhone SE
3524,9,7,2024,Tuesday,Apple,5,38079.12,Delhi,UPI,5,iPhone SE
3525,9,7,2024,Tuesday,Xiaomi,4,17637.55,Mumbai,Credit Card,3,Redmi Note 10
3526,9,7,2024,Tuesday,OnePlus,9,48970.63,Madurai,Credit Card,3,OnePlus 9
3527,10,7,2024,Wednesday,Samsung,2,14383.11,Mumbai,Cash,4,Galaxy Note 20
3528,10,7,2024,Wednesday,Vivo,8,32691.68,Delhi,UPI,3,Vivo V20
3529,10,7,2024,Wednesday,Apple,2,52601.76,Bhopal,Credit Card,5,iPhone SE
3530,11,7,2024,Thursday,Vivo,1,11201.41,Bangalore,UPI,3,Vivo V20
3531,11,7,2024,Thursday,OnePlus,3,44198.97,Coimbatore,Cash,3,OnePlus 9
3532,11,7,2024,Thursday,Apple,9,30071.26,Chennai,Cash,5,iPhone 12
3533,11,7,2024,Thursday,Vivo,3,10529.91,Delhi,UPI,5,Vivo V20
3534,12,7,2024,Friday,OnePlus,9,21423,Rajkot,Credit Card,3,OnePlus 9
3535,12,7,2024,Friday,Samsung,7,66456.77,Delhi,Debit Card,4,Galaxy Note 20
3536,12,7,2024,Friday,OnePlus,1,41268.93,Ranchi,Debit Card,3,OnePlus 8T
3537,13,7,2024,Saturday,Apple,5,69833.63,Kolkata,Cash,3,iPhone SE
3538,13,7,2024,Saturday,Xiaomi,9,41489.01,Vadodara,Credit Card,5,Mi 11
3539,13,7,2024,Saturday,Samsung,3,42636.18,Chennai,Debit Card,5,Galaxy S21
3540,13,7,2024,Saturday,Vivo,9,33510.58,Delhi,Credit Card,4,Vivo Y51
3541,14,7,2024,Sunday,Apple,5,28602.43,Lucknow,UPI,2,iPhone SE
3542,14,7,2024,Sunday,Xiaomi,9,25092.73,Delhi,Cash,5,Mi 11
3543,14,7,2024,Sunday,OnePlus,6,30605.24,Kolkata,UPI,2,OnePlus Nord
3544,14,7,2024,Sunday,Xiaomi,9,37591.06,Kolkata,UPI,4,Redmi 9
3545,15,7,2024,Monday,Apple,7,21519.52,Ludhiana,UPI,3,iPhone SE
3546,15,7,2024,Monday,Apple,7,23492.51,Rajkot,Credit Card,3,iPhone 12
3547,15,7,2024,Monday,Xiaomi,8,26292.69,Patna,Debit Card,2,Redmi 9
3548,16,7,2024,Tuesday,OnePlus,7,36955.59,Vadodara,UPI,4,OnePlus 8T
3549,16,7,2024,Tuesday,Xiaomi,9,49168.8,Rajkot,Cash,4,Mi 11
3550,16,7,2024,Tuesday,Apple,9,61368.77,Mumbai,Credit Card,5,iPhone 11
3551,17,7,2024,Wednesday,Apple,6,27227.91,Delhi,Debit Card,2,iPhone SE
3552,17,7,2024,Wednesday,Vivo,7,21023.7,Kolkata,UPI,5,Vivo S1
3553,17,7,2024,Wednesday,Vivo,2,32730.85,Delhi,Cash,2,Vivo V20
3554,17,7,2024,Wednesday,Samsung,9,63662.98,Bhopal,UPI,5,Galaxy A51
3555,18,7,2024,Thursday,Apple,1,10591.64,Delhi,Debit Card,5,iPhone 11
3556,18,7,2024,Thursday,Vivo,1,50672.12,Lucknow,Debit Card,4,Vivo V20
3557,18,7,2024,Thursday,Xiaomi,3,38629.6,Indore,UPI,4,Mi 11
3558,19,7,2024,Friday,OnePlus,6,19662.77,Delhi,UPI,3,OnePlus 9
3559,19,7,2024,Friday,Xiaomi,5,29261.29,Delhi,Credit Card,3,Redmi 9
3560,19,7,2024,Friday,OnePlus,2,23497,Mumbai,Debit Card,4,OnePlus 9
3561,20,7,2024,Saturday,Vivo,9,62669.93,Madurai,Debit Card,4,Vivo S1
3562,20,7,2024,Saturday,Samsung,4,38912.4,Delhi,UPI,5,Galaxy A51
3563,20,7,2024,Saturday,Xiaomi,4,43785.66,Delhi,Cash,3,Mi 11
3564,20,7,2024,Saturday,Xiaomi,5,45621.26,Mumbai,UPI,4,Redmi 9
3565,21,7,2024,Sunday,Xiaomi,8,48377.03,Mumbai,UPI,2,Redmi 9
3566,21,7,2024,Sunday,OnePlus,4,39733.34,Kolkata,Debit Card,2,OnePlus Nord
3567,21,7,2024,Sunday,Vivo,5,11072.41,Delhi,Credit Card,3,Vivo Y51
3568,21,7,2024,Sunday,Xiaomi,4,30083.36,Ranchi,UPI,2,Redmi 9
3569,22,7,2024,Monday,Xiaomi,6,21032.39,Mumbai,Cash,5,Mi 11
3570,22,7,2024,Monday,Samsung,3,50808.57,Delhi,Cash,3,Galaxy S21
3571,22,7,2024,Monday,Samsung,8,13402.28,Jodhpur,UPI,4,Galaxy Note 20
3572,23,7,2024,Tuesday,Vivo,6,43828.2,Delhi,Cash,2,Vivo Y51
3573,23,7,2024,Tuesday,Vivo,5,22637.9,Hyderabad,Cash,5,Vivo S1
3574,23,7,2024,Tuesday,Apple,2,66930.75,Mumbai,UPI,4,iPhone 11
3575,23,7,2024,Tuesday,Samsung,7,30132.46,Delhi,Cash,5,Galaxy S21
3576,24,7,2024,Wednesday,Apple,2,29513.27,Indore,Cash,5,iPhone 11
3577,24,7,2024,Wednesday,OnePlus,1,65403.08,Ranchi,UPI,2,OnePlus Nord
3578,24,7,2024,Wednesday,Apple,7,35040.88,Delhi,Debit Card,5,iPhone 12
3579,25,7,2024,Thursday,Xiaomi,5,67771.74,Delhi,Credit Card,5,Redmi 9
3580,25,7,2024,Thursday,Apple,1,11450.22,Bhopal,Credit Card,5,iPhone SE
3581,25,7,2024,Thursday,Vivo,4,28380.67,Mumbai,Debit Card,5,Vivo Y51
3582,26,7,2024,Friday,OnePlus,4,49971.58,Hyderabad,UPI,4,OnePlus Nord
3583,26,7,2024,Friday,Xiaomi,7,63451.42,Mumbai,Debit Card,4,Redmi Note 10
3584,26,7,2024,Friday,Apple,9,25384.34,Delhi,Credit Card,5,iPhone 12
3585,27,7,2024,Saturday,OnePlus,2,65828.66,Lucknow,Credit Card,3,OnePlus 9
3586,27,7,2024,Saturday,OnePlus,1,45647.29,Vadodara,Credit Card,3,OnePlus 9
3587,27,7,2024,Saturday,Xiaomi,2,58060.49,Lucknow,Credit Card,4,Mi 11
3588,27,7,2024,Saturday,Apple,7,33832.44,Delhi,UPI,3,iPhone 12
3589,28,7,2024,Sunday,OnePlus,6,22730.82,Hyderabad,Credit Card,4,OnePlus 8T
3590,28,7,2024,Sunday,OnePlus,4,64674.12,Kolkata,Credit Card,2,OnePlus Nord
3591,28,7,2024,Sunday,Samsung,1,65988.15,Delhi,UPI,4,Galaxy A51
3592,28,7,2024,Sunday,OnePlus,1,39854.51,Delhi,Debit Card,2,OnePlus 8T
3593,29,7,2024,Monday,Samsung,5,10389.7,Ranchi,UPI,5,Galaxy A51
3594,29,7,2024,Monday,Apple,1,16586.98,Bhopal,Credit Card,3,iPhone SE
3595,29,7,2024,Monday,Apple,7,44381.68,Delhi,Cash,5,iPhone 12
3596,29,7,2024,Monday,Apple,1,11426.6,Kanpur,UPI,5,iPhone SE
3597,30,7,2024,Tuesday,Vivo,1,33814.72,Chennai,UPI,5,Vivo S1
3598,30,7,2024,Tuesday,Apple,2,28202.2,Mumbai,Debit Card,5,iPhone 11
3599,30,7,2024,Tuesday,OnePlus,3,52860.9,Coimbatore,Credit Card,4,OnePlus 9
3600,30,7,2024,Tuesday,Xiaomi,1,13334.72,Vadodara,Cash,4,Redmi 9
3601,31,7,2024,Wednesday,Samsung,9,39323.88,Delhi,UPI,3,Galaxy A51
3602,31,7,2024,Wednesday,Vivo,8,44746.86,Hyderabad,UPI,5,Vivo Y51
3603,31,7,2024,Wednesday,Apple,5,47037.46,Delhi,UPI,5,iPhone SE
3604,31,7,2024,Wednesday,Apple,2,34309.46,Mumbai,Cash,5,iPhone 12
3605,1,8,2024,Thursday,Xiaomi,5,28262.07,Delhi,UPI,5,Redmi Note 10
3606,1,8,2024,Thursday,Xiaomi,6,50949.58,Rajkot,UPI,3,Redmi Note 10
3607,1,8,2024,Thursday,Vivo,1,60854.14,Mumbai,Cash,4,Vivo Y51
3608,2,8,2024,Friday,Samsung,4,51617.06,Bangalore,UPI,5,Galaxy S21
3609,2,8,2024,Friday,Apple,9,65926.14,Kanpur,Cash,3,iPhone 12
3610,2,8,2024,Friday,Vivo,2,53035.81,Mumbai,Debit Card,5,Vivo V20
3611,3,8,2024,Saturday,OnePlus,5,55877.12,Kanpur,Cash,5,OnePlus 9
3612,3,8,2024,Saturday,OnePlus,1,20074.19,Mumbai,Debit Card,4,OnePlus 9
3613,3,8,2024,Saturday,Vivo,4,35172.38,Bhopal,Cash,4,Vivo V20
3614,4,8,2024,Sunday,Apple,4,39103.32,Delhi,Credit Card,3,iPhone 11
3615,4,8,2024,Sunday,Vivo,6,25377.59,Kanpur,UPI,2,Vivo V20
3616,4,8,2024,Sunday,Apple,9,41712.39,Ranchi,Debit Card,3,iPhone SE
3617,5,8,2024,Monday,Xiaomi,3,27447.52,Delhi,UPI,3,Mi 11
3618,5,8,2024,Monday,Vivo,9,51250.13,Delhi,UPI,2,Vivo S1
3619,5,8,2024,Monday,Apple,6,38217.31,Rajkot,Cash,5,iPhone SE
3620,5,8,2024,Monday,Vivo,7,37528.42,Indore,Credit Card,5,Vivo V20
3621,6,8,2024,Tuesday,Vivo,2,69018.55,Delhi,Cash,2,Vivo S1
3622,6,8,2024,Tuesday,Apple,6,33546.69,Mumbai,UPI,5,iPhone SE
3623,6,8,2024,Tuesday,Apple,6,31737.73,Delhi,Cash,5,iPhone SE
3624,7,8,2024,Wednesday,Samsung,2,29116.26,Mumbai,Debit Card,2,Galaxy S21
3625,7,8,2024,Wednesday,Vivo,2,63684.95,Rajkot,Credit Card,4,Vivo V20
3626,7,8,2024,Wednesday,OnePlus,2,39803.43,Hyderabad,UPI,3,OnePlus 9
3627,7,8,2024,Wednesday,Vivo,1,46000.87,Bangalore,Cash,2,Vivo Y51
3628,8,8,2024,Thursday,Vivo,5,20849.11,Jodhpur,Debit Card,2,Vivo V20
3629,8,8,2024,Thursday,Apple,8,42456.54,Mumbai,Credit Card,5,iPhone 12
3630,8,8,2024,Thursday,Vivo,2,26478.89,Ludhiana,Cash,4,Vivo S1
3631,9,8,2024,Friday,Vivo,5,53838.22,Delhi,Cash,2,Vivo V20
3632,9,8,2024,Friday,OnePlus,8,59951.7,Madurai,UPI,4,OnePlus Nord
3633,9,8,2024,Friday,Apple,5,52888.64,Madurai,Debit Card,5,iPhone 12
3634,9,8,2024,Friday,Vivo,2,53814.65,Kolkata,Credit Card,2,Vivo V20
3635,10,8,2024,Saturday,Xiaomi,3,40748.48,Rajkot,Cash,4,Redmi Note 10
3636,10,8,2024,Saturday,Samsung,6,52727.08,Indore,Credit Card,3,Galaxy S21
3637,10,8,2024,Saturday,OnePlus,5,35361.22,Mumbai,Debit Card,5,OnePlus 9
3638,10,8,2024,Saturday,Vivo,4,49089.35,Mumbai,UPI,4,Vivo V20
3639,11,8,2024,Sunday,Xiaomi,4,25542.35,Gorakhpur,UPI,5,Redmi Note 10
3640,11,8,2024,Sunday,Vivo,5,14185.42,Bangalore,UPI,2,Vivo S1
3641,11,8,2024,Sunday,Vivo,2,34808.4,Vadodara,Credit Card,2,Vivo Y51
3642,12,8,2024,Monday,Apple,9,37706.69,Delhi,Credit Card,5,iPhone 11
3643,12,8,2024,Monday,Apple,2,25384.43,Mumbai,Cash,5,iPhone 12
3644,12,8,2024,Monday,Apple,2,53662.57,Delhi,Debit Card,3,iPhone 11
3645,13,8,2024,Tuesday,Xiaomi,9,14413.03,Mumbai,Debit Card,3,Redmi 9
3646,13,8,2024,Tuesday,Vivo,3,23364.9,Mumbai,Debit Card,4,Vivo S1
3647,13,8,2024,Tuesday,Samsung,7,54913.88,Bangalore,Credit Card,3,Galaxy A51
3648,14,8,2024,Wednesday,OnePlus,4,36227.46,Bhopal,UPI,5,OnePlus 8T
3649,14,8,2024,Wednesday,Apple,6,52317.02,Delhi,Debit Card,2,iPhone 11
3650,14,8,2024,Wednesday,Apple,4,44049.15,Coimbatore,Cash,5,iPhone 11
3651,15,8,2024,Thursday,Vivo,7,67042.76,Mumbai,Credit Card,5,Vivo V20
3652,15,8,2024,Thursday,Vivo,1,45867.75,Rajkot,UPI,2,Vivo S1
3653,15,8,2024,Thursday,Xiaomi,3,10892.14,Delhi,Debit Card,5,Redmi 9
3654,15,8,2024,Thursday,Xiaomi,3,31172.64,Delhi,UPI,3,Redmi Note 10
3655,16,8,2024,Friday,Apple,1,18583.64,Delhi,Cash,4,iPhone 11
3656,16,8,2024,Friday,Vivo,6,65478.02,Gorakhpur,Debit Card,4,Vivo S1
3657,16,8,2024,Friday,Samsung,9,16240.75,Mumbai,Debit Card,5,Galaxy Note 20
3658,17,8,2024,Saturday,OnePlus,8,33262.4,Madurai,UPI,2,OnePlus 9
3659,17,8,2024,Saturday,Vivo,7,23565.95,Indore,Credit Card,5,Vivo Y51
3660,17,8,2024,Saturday,Vivo,8,60803.32,Jodhpur,UPI,5,Vivo V20
3661,18,8,2024,Sunday,Xiaomi,6,28513.99,Delhi,Cash,5,Mi 11
3662,18,8,2024,Sunday,OnePlus,9,69513.61,Delhi,UPI,5,OnePlus 9
3663,18,8,2024,Sunday,Apple,3,12317,Mumbai,UPI,4,iPhone SE
3664,18,8,2024,Sunday,Vivo,9,17696.61,Ranchi,Debit Card,4,Vivo V20
3665,19,8,2024,Monday,Apple,4,23478.33,Bangalore,Credit Card,5,iPhone 11
3666,19,8,2024,Monday,Vivo,7,58666.36,Hyderabad,Credit Card,2,Vivo S1
3667,19,8,2024,Monday,Apple,9,62711.03,Delhi,Credit Card,5,iPhone 11
3668,20,8,2024,Tuesday,OnePlus,2,14287.08,Mumbai,Credit Card,3,OnePlus 8T
3669,20,8,2024,Tuesday,Xiaomi,2,11947.61,Vadodara,UPI,4,Redmi Note 10
3670,20,8,2024,Tuesday,OnePlus,9,54673.41,Delhi,Debit Card,4,OnePlus 9
3671,21,8,2024,Wednesday,Samsung,3,18001.12,Vadodara,Debit Card,4,Galaxy Note 20
3672,21,8,2024,Wednesday,Xiaomi,9,17979.92,Mumbai,Credit Card,2,Redmi Note 10
3673,21,8,2024,Wednesday,OnePlus,5,11341.99,Patna,UPI,5,OnePlus 8T
3674,22,8,2024,Thursday,Samsung,6,12988.47,Mumbai,Credit Card,2,Galaxy S21
3675,22,8,2024,Thursday,Vivo,2,25820.53,Gorakhpur,Credit Card,4,Vivo V20
3676,22,8,2024,Thursday,Vivo,8,13900.33,Coimbatore,Debit Card,5,Vivo Y51
3677,23,8,2024,Friday,Apple,9,32132.75,Delhi,Debit Card,4,iPhone SE
3678,23,8,2024,Friday,Xiaomi,2,59966.5,Ludhiana,Credit Card,5,Redmi Note 10
3679,23,8,2024,Friday,Vivo,6,29579.22,Patna,UPI,5,Vivo Y51
3680,24,8,2024,Saturday,Xiaomi,6,53670.05,Kanpur,Credit Card,4,Redmi 9
3681,24,8,2024,Saturday,Vivo,8,15634.6,Delhi,Debit Card,4,Vivo V20
3682,24,8,2024,Saturday,Apple,5,49562.51,Bangalore,Debit Card,5,iPhone 12
3683,24,8,2024,Saturday,OnePlus,9,29004.83,Mumbai,UPI,2,OnePlus 8T
3684,25,8,2024,Sunday,Apple,1,54985.17,Hyderabad,Credit Card,2,iPhone 12
3685,25,8,2024,Sunday,Samsung,9,18175.12,Mumbai,Credit Card,2,Galaxy Note 20
3686,25,8,2024,Sunday,Vivo,7,63873,Patna,Cash,3,Vivo Y51
3687,26,8,2024,Monday,Samsung,4,24554.63,Delhi,Credit Card,5,Galaxy S21
3688,26,8,2024,Monday,Samsung,3,31188.27,Delhi,UPI,3,Galaxy A51
3689,26,8,2024,Monday,Xiaomi,6,67010.84,Delhi,Debit Card,3,Redmi Note 10
3690,27,8,2024,Tuesday,Vivo,1,44708.94,Mumbai,Cash,5,Vivo S1
3691,27,8,2024,Tuesday,Samsung,3,31946.29,Patna,UPI,3,Galaxy S21
3692,27,8,2024,Tuesday,OnePlus,2,66976.13,Ludhiana,UPI,5,OnePlus Nord
3693,28,8,2024,Wednesday,Samsung,9,29744.65,Coimbatore,Cash,5,Galaxy S21
3694,28,8,2024,Wednesday,OnePlus,3,15692.24,Delhi,Credit Card,5,OnePlus Nord
3695,28,8,2024,Wednesday,Xiaomi,2,69810.93,Chennai,Cash,5,Redmi 9
3696,29,8,2024,Thursday,Samsung,4,26070.7,Mumbai,UPI,5,Galaxy S21
3697,29,8,2024,Thursday,Apple,2,61075.47,Mumbai,Credit Card,5,iPhone 12
3698,29,8,2024,Thursday,Xiaomi,1,19932.45,Mumbai,Debit Card,2,Mi 11
3699,30,8,2024,Friday,OnePlus,6,53881.24,Gorakhpur,Cash,5,OnePlus Nord
3700,30,8,2024,Friday,Xiaomi,8,41466.96,Indore,UPI,4,Redmi Note 10
3701,30,8,2024,Friday,Samsung,2,68854.39,Delhi,Credit Card,5,Galaxy Note 20
3702,30,8,2024,Friday,Vivo,9,43169.82,Delhi,UPI,5,Vivo V20
3703,31,8,2024,Saturday,Vivo,3,11500.91,Vadodara,Credit Card,5,Vivo S1
3704,31,8,2024,Saturday,OnePlus,8,46232.68,Bhopal,Credit Card,5,OnePlus 9
3705,31,8,2024,Saturday,OnePlus,8,18718.99,Delhi,Cash,5,OnePlus 9
3706,1,9,2024,Sunday,Vivo,3,57912.45,Delhi,Debit Card,5,Vivo Y51
3707,1,9,2024,Sunday,OnePlus,3,61394.09,Bhopal,Credit Card,5,OnePlus 9
3708,1,9,2024,Sunday,Xiaomi,6,38925.61,Mumbai,UPI,5,Mi 11
3709,1,9,2024,Sunday,Apple,1,56993.29,Delhi,Credit Card,4,iPhone SE
3710,2,9,2024,Monday,Apple,4,18706.64,Delhi,Debit Card,3,iPhone SE
3711,2,9,2024,Monday,Xiaomi,1,39524.69,Mumbai,UPI,4,Redmi Note 10
3712,2,9,2024,Monday,Apple,3,33636.66,Bhopal,Credit Card,4,iPhone 11
3713,2,9,2024,Monday,Samsung,9,46679.04,Vadodara,Credit Card,5,Galaxy A51
3714,3,9,2024,Tuesday,Xiaomi,5,12668.63,Ranchi,Cash,4,Redmi Note 10
3715,3,9,2024,Tuesday,OnePlus,5,55127.37,Madurai,Debit Card,5,OnePlus 9
